time,latitude,longitude,elevation,elevation_diff,distance,speed,cum_elevation,cum_distance,counter
2014-09-17 07:20:36+00:00,46.263663,10.953276,1185.97,15.85200000000009,118.27,1.7140579710144928,431.126,5.762969999999998,0
2014-09-17 07:45:28+00:00,46.263733,10.952511,1189.869,3.8989999999998872,59.32,0.03975871313672922,435.02499999999986,5.822289999999998,0
2014-09-17 07:45:41+00:00,46.263615,10.952227,1189.341,-0.52800000000002,25.47,1.959230769230769,434.49699999999984,5.847759999999998,0
2014-09-17 07:45:59+00:00,46.26374,10.951613,1188.881,-0.459999999999809,49.2,2.7333333333333334,434.03700000000003,5.896959999999998,0
2014-09-17 07:46:17+00:00,46.263576,10.951102,1188.309,-0.5720000000001164,43.31,2.406111111111111,433.4649999999999,5.940269999999999,0
2014-09-17 07:46:24+00:00,46.263707,10.950739,1187.907,-0.40200000000004366,31.48,4.497142857142857,433.0629999999999,5.971749999999998,0
2014-09-17 07:46:34+00:00,46.263638,10.950443,1188.341,0.4339999999999691,24.01,2.4010000000000002,433.49699999999984,5.995759999999998,0
2014-09-17 07:46:54+00:00,46.264095,10.949845,1188.312,-0.028999999999996362,68.52,3.4259999999999997,433.46799999999985,6.064279999999999,0
2014-09-17 07:47:34+00:00,46.26409,10.948198,1187.472,-0.8399999999999181,126.61,3.16525,432.62799999999993,6.190889999999999,0
2014-09-17 07:50:11+00:00,46.263766,10.94719,1187.943,0.47100000000000364,85.45,0.5442675159235669,433.09899999999993,6.2763399999999985,0
2014-09-17 07:50:32+00:00,46.263694,10.946312,1188.833,0.8900000000001,67.97,3.236666666666667,433.98900000000003,6.344309999999998,0
2014-09-17 07:51:23+00:00,46.262325,10.945998,1190.735,1.9019999999998163,154.13,3.022156862745098,435.89099999999985,6.498439999999999,0
2014-09-17 07:52:16+00:00,46.260722,10.945916,1191.274,0.5389999999999873,178.36,3.365283018867925,436.42999999999984,6.676799999999998,0
2014-09-17 07:52:39+00:00,46.260242,10.945369,1189.854,-1.4199999999998454,67.95,2.9543478260869565,435.01,6.744749999999998,0
2014-09-17 07:53:11+00:00,46.260064,10.944082,1189.356,-0.4980000000000473,100.9,3.153125,434.51199999999994,6.845649999999998,0
2014-09-17 07:53:35+00:00,46.25982,10.943908,1190.711,1.3550000000000182,30.25,1.2604166666666667,435.86699999999996,6.875899999999998,0
2014-09-17 07:53:48+00:00,46.260025,10.944052,1189.807,-0.9039999999999964,25.34,1.9492307692307693,434.96299999999997,6.901239999999998,0
2014-09-17 07:54:14+00:00,46.260236,10.944671,1191.222,1.4149999999999636,53.06,2.040769230769231,436.37799999999993,6.954299999999998,0
2014-09-17 07:54:52+00:00,46.260385,10.943909,1196.093,4.871000000000095,60.88,1.6021052631578947,441.249,7.015179999999998,0
2014-09-17 07:55:40+00:00,46.260994,10.943221,1202.883,6.789999999999964,85.93,1.7902083333333334,448.039,7.1011099999999985,0
2014-09-17 07:58:07+00:00,46.261644,10.941865,1202.844,-0.03899999999998727,126.85,0.8629251700680272,448.0,7.2279599999999995,0
2014-09-17 07:58:34+00:00,46.261535,10.941363,1207.154,4.309999999999945,40.45,1.4981481481481482,452.30999999999995,7.268409999999999,0
2014-09-17 07:58:50+00:00,46.261351,10.941172,1209.566,2.4120000000000346,25.18,1.57375,454.722,7.293589999999999,0
2014-09-17 07:59:13+00:00,46.261403,10.940732,1213.335,3.7690000000000055,34.32,1.4921739130434784,458.491,7.327909999999999,0
2014-09-17 07:59:48+00:00,46.260997,10.940463,1218.611,5.276000000000067,49.66,1.4188571428571428,463.76700000000005,7.377569999999999,0
2014-09-17 08:00:11+00:00,46.260904,10.940038,1222.021,3.4099999999998545,34.27,1.4900000000000002,467.1769999999999,7.411839999999999,0
2014-09-17 08:00:49+00:00,46.260491,10.939727,1228.203,6.182000000000016,51.77,1.3623684210526317,473.3589999999999,7.46361,0
2014-09-17 08:01:34+00:00,46.260351,10.939266,1232.107,3.9039999999999964,38.71,0.8602222222222222,477.2629999999999,7.50232,0
2014-09-17 08:03:03+00:00,46.260822,10.937908,1246.558,14.451000000000022,116.8,1.3123595505617978,491.71399999999994,7.61912,0
2014-09-17 08:03:39+00:00,46.260752,10.937193,1252.399,5.8409999999998945,55.52,1.5422222222222224,497.55499999999984,7.67464,0
2014-09-17 08:04:12+00:00,46.261141,10.937642,1257.599,5.2000000000000455,55.34,1.676969696969697,502.7549999999999,7.72998,0
2014-09-17 08:04:54+00:00,46.261393,10.938448,1270.06,12.461000000000013,68.0,1.619047619047619,515.2159999999999,7.797980000000001,0
2014-09-17 08:05:27+00:00,46.261715,10.938569,1271.52,1.4600000000000364,36.99,1.120909090909091,516.6759999999999,7.83497,0
2014-09-17 08:06:00+00:00,46.261482,10.938213,1277.322,5.801999999999907,37.69,1.142121212121212,522.4779999999998,7.87266,0
2014-09-17 08:06:13+00:00,46.261629,10.937919,1280.171,2.84900000000016,27.89,2.1453846153846152,525.327,7.90055,0
2014-09-17 08:06:43+00:00,46.261545,10.93738,1284.585,4.413999999999987,42.48,1.416,529.741,7.943029999999999,0
2014-09-17 08:08:07+00:00,46.261028,10.936059,1298.989,14.403999999999996,116.7,1.3892857142857142,544.145,8.05973,0
2014-09-17 08:09:17+00:00,46.260227,10.935409,1309.517,10.52800000000002,102.13,1.4589999999999999,554.673,8.161859999999999,0
2014-09-17 08:12:14+00:00,46.258564,10.932755,1322.007,12.490000000000009,275.37,1.5557627118644068,567.163,8.43723,0
2014-09-17 08:12:36+00:00,46.258458,10.932328,1336.435,14.427999999999884,34.88,1.5854545454545457,581.5909999999999,8.472109999999999,0
2014-09-17 08:13:10+00:00,46.258608,10.931449,1341.276,4.841000000000122,69.61,2.0473529411764706,586.432,8.54172,0
2014-09-17 08:13:52+00:00,46.258375,10.930793,1347.446,6.169999999999845,56.7,1.35,592.6019999999999,8.59842,0
2014-09-17 08:14:19+00:00,46.258823,10.930193,1346.017,-1.42899999999986,67.89,2.5144444444444445,591.173,8.66631,0
2014-09-17 08:14:48+00:00,46.258628,10.929365,1348.927,2.9099999999998545,67.25,2.3189655172413794,594.0829999999999,8.733559999999999,0
2014-09-17 08:14:56+00:00,46.258719,10.929251,1350.319,1.3920000000000528,13.39,1.67375,595.4749999999999,8.746949999999998,0
2014-09-17 08:15:21+00:00,46.25837,10.928697,1356.178,5.859000000000151,57.62,2.3047999999999997,601.3340000000001,8.80457,0
2014-09-17 08:15:28+00:00,46.258457,10.928539,1357.594,1.41599999999994,15.53,2.2185714285714284,602.75,8.8201,0
2014-09-17 08:16:23+00:00,46.258196,10.928564,1364.757,7.163000000000011,29.09,0.5289090909090909,609.913,8.84919,0
2014-09-17 08:19:27+00:00,46.257806,10.92816,1374.822,10.064999999999827,53.34,0.2898913043478261,619.9779999999998,8.90253,0
2014-09-17 08:24:43+00:00,46.256985,10.926134,1397.907,23.085000000000036,180.54,0.5713291139240506,643.0629999999999,9.083070000000001,0
2014-09-17 08:26:25+00:00,46.256471,10.926092,1403.266,5.359000000000151,57.25,0.5612745098039216,648.422,9.140320000000001,0
2014-09-17 08:27:51+00:00,46.255597,10.925358,1409.947,6.680999999999813,112.38,1.3067441860465117,655.1029999999998,9.2527,0
2014-09-17 08:29:10+00:00,46.255122,10.924468,1421.047,11.100000000000136,86.44,1.0941772151898734,666.203,9.33914,0
2014-09-17 08:29:47+00:00,46.254716,10.924328,1424.858,3.810999999999922,46.41,1.2543243243243243,670.0139999999999,9.38555,0
2014-09-17 08:30:42+00:00,46.254519,10.923545,1431.598,6.740000000000009,64.06,1.1647272727272728,676.7539999999999,9.44961,0
2014-09-17 08:31:54+00:00,46.253781,10.922817,1436.42,4.822000000000116,99.33,1.3795833333333334,681.576,9.54894,0
2014-09-17 08:33:15+00:00,46.252874,10.922538,1439.259,2.838999999999942,103.11,1.2729629629629629,684.415,9.652050000000001,0
2014-09-17 08:33:37+00:00,46.25269,10.922279,1439.761,0.5019999999999527,28.55,1.2977272727272728,684.9169999999999,9.6806,0
2014-09-17 08:34:32+00:00,46.251915,10.921843,1439.221,-0.5399999999999636,92.47,1.6812727272727273,684.377,9.77307,0
2014-09-17 08:39:52+00:00,46.25062,10.921574,1447.413,8.192000000000007,145.48,0.45462499999999995,692.569,9.91855,0
2014-09-17 08:41:06+00:00,46.249913,10.920997,1459.907,12.493999999999915,90.27,1.219864864864865,705.0629999999999,10.00882,0
2014-09-17 08:45:58+00:00,46.24848,10.920904,1496.483,36.57600000000002,159.5,0.5462328767123288,741.6389999999999,10.16832,0
2014-09-17 08:48:27+00:00,46.247669,10.921052,1513.324,16.841000000000122,90.89,0.61,758.48,10.25921,0
2014-09-17 08:53:23+00:00,46.246008,10.920445,1533.494,20.169999999999845,190.5,0.643581081081081,778.6499999999999,10.44971,0
2014-09-17 08:54:17+00:00,46.24575,10.920069,1540.775,7.281000000000176,40.73,0.7542592592592592,785.931,10.49044,0
2014-09-17 08:55:15+00:00,46.244978,10.919838,1546.945,6.169999999999845,87.66,1.5113793103448274,792.1009999999999,10.5781,0
2014-09-17 08:56:55+00:00,46.24409,10.918969,1555.157,8.211999999999989,119.23,1.1923000000000001,800.3129999999999,10.697329999999997,0
2014-09-17 08:57:33+00:00,46.243665,10.918975,1556.066,0.9090000000001055,47.26,1.2436842105263157,801.222,10.744589999999999,0
2014-09-17 08:58:56+00:00,46.242901,10.918442,1556.599,0.5329999999999018,94.32,1.1363855421686746,801.7549999999999,10.838909999999998,0
2014-09-17 08:59:54+00:00,46.242352,10.918676,1558.907,2.3079999999999927,63.64,1.0972413793103448,804.0629999999999,10.902549999999998,0
2014-09-17 09:06:10+00:00,46.239828,10.919006,1593.527,34.62000000000012,281.8,0.749468085106383,838.683,11.184349999999997,0
2014-09-17 09:10:09+00:00,46.237344,10.91993,1612.307,18.779999999999973,285.2,1.1933054393305438,857.463,11.469549999999998,0
2014-09-17 09:11:36+00:00,46.236358,10.92047,1616.126,3.81899999999996,117.24,1.3475862068965516,861.2819999999999,11.586789999999997,0
2014-09-17 09:11:52+00:00,46.235964,10.921553,1609.997,-6.128999999999905,94.11,5.881875,855.153,11.680899999999998,0
2014-09-17 09:12:01+00:00,46.235615,10.921816,1612.387,2.3899999999998727,43.76,4.862222222222222,857.5429999999999,11.724659999999998,0
2014-09-17 09:12:39+00:00,46.235806,10.922257,1617.138,4.750999999999976,40.02,1.0531578947368423,862.2939999999999,11.764679999999998,0
2014-09-17 09:13:22+00:00,46.235455,10.922316,1626.228,9.090000000000146,39.29,0.9137209302325581,871.384,11.80397,0
2014-09-17 09:14:23+00:00,46.235162,10.922683,1635.82,9.59199999999987,43.11,0.7067213114754098,880.9759999999999,11.84708,0
2014-09-17 09:15:38+00:00,46.235037,10.923507,1634.959,-0.8609999999998763,64.88,0.8650666666666667,880.115,11.911959999999999,0
2014-09-17 09:19:26+00:00,46.234001,10.924851,1667.135,32.17599999999993,154.78,0.678859649122807,912.2909999999999,12.06674,0
2014-09-17 09:22:49+00:00,46.233733,10.925746,1671.486,4.351000000000113,75.01,0.3695073891625616,916.642,12.14175,0
2014-09-17 09:27:01+00:00,46.232975,10.925834,1691.614,20.12799999999993,84.56,0.33555555555555555,936.77,12.22631,0
2014-09-17 09:32:34+00:00,46.233633,10.926447,1706.007,14.393000000000029,87.04,0.2613813813813814,951.163,12.31335,0
2014-09-17 09:33:05+00:00,46.233655,10.926256,1707.03,1.0229999999999109,14.89,0.4803225806451613,952.1859999999999,12.32824,0
2014-09-17 09:36:51+00:00,46.233652,10.927541,1724.731,17.701000000000022,98.84,0.43734513274336284,969.887,12.42708,0
2014-09-17 09:37:34+00:00,46.233842,10.927882,1743.061,18.329999999999927,33.68,0.7832558139534883,988.2169999999999,12.46076,0
2014-09-17 09:40:02+00:00,46.233215,10.928587,1764.682,21.621000000000095,88.32,0.5967567567567567,1009.838,12.54908,0
2014-09-17 09:41:51+00:00,46.232818,10.929403,1777.662,12.980000000000018,76.73,0.7039449541284404,1022.818,12.62581,0
2014-09-17 09:43:08+00:00,46.232674,10.928754,1788.794,11.132000000000062,52.42,0.6807792207792208,1033.95,12.67823,0
2014-09-17 09:44:49+00:00,46.232142,10.928031,1795.923,7.128999999999905,81.19,0.8038613861386138,1041.079,12.75942,0
2014-09-17 09:45:15+00:00,46.231752,10.927862,1798.351,2.428000000000111,45.27,1.7411538461538463,1043.507,12.80469,0
2014-09-17 09:46:38+00:00,46.230919,10.928115,1807.901,9.549999999999955,94.65,1.1403614457831326,1053.057,12.89934,0
2014-09-17 09:47:01+00:00,46.230778,10.928334,1810.811,2.9099999999998545,23.01,1.0004347826086957,1055.9669999999999,12.92235,0
2014-09-17 09:48:41+00:00,46.23001,10.928404,1820.907,10.096000000000004,85.57,0.8556999999999999,1066.0629999999999,13.00792,0
2014-09-17 09:51:27+00:00,46.228752,10.929105,1833.492,12.585000000000036,149.92,0.9031325301204819,1078.648,13.15784,0
2014-09-17 09:55:21+00:00,46.227288,10.929583,1841.153,7.661000000000058,166.89,0.7132051282051282,1086.309,13.324729999999999,0
2014-09-17 09:57:45+00:00,46.225636,10.930703,1850.243,9.089999999999918,202.9,1.4090277777777778,1095.399,13.527629999999998,0
2014-09-17 10:03:41+00:00,46.225026,10.930879,1853.614,3.3710000000000946,69.17,0.19429775280898876,1098.77,13.5968,0
2014-09-17 10:12:00+00:00,46.223904,10.932037,1888.724,35.1099999999999,153.3,0.30721442885771544,1133.8799999999999,13.750099999999998,0
2014-09-17 10:13:46+00:00,46.22406,10.931502,1899.766,11.042000000000144,44.66,0.4213207547169811,1144.922,13.794759999999998,0
2014-09-17 10:14:33+00:00,46.22395,10.931243,1903.695,3.92899999999986,23.38,0.49744680851063827,1148.8509999999999,13.818139999999998,0
2014-09-17 10:17:29+00:00,46.223441,10.931086,1918.012,14.317000000000007,57.87,0.3288068181818182,1163.168,13.876009999999999,0
2014-09-17 10:18:23+00:00,46.223124,10.931175,1925.232,7.220000000000027,35.91,0.6649999999999999,1170.388,13.911919999999999,0
2014-09-17 10:19:40+00:00,46.222935,10.930766,1937.205,11.972999999999956,37.84,0.4914285714285715,1182.3609999999999,13.949759999999998,0
2014-09-17 10:21:00+00:00,46.222864,10.931141,1945.907,8.701999999999998,29.91,0.373875,1191.0629999999999,13.979669999999999,0
2014-09-17 10:24:55+00:00,46.222544,10.93162,1958.398,12.490999999999985,51.23,0.218,1203.5539999999999,14.030899999999997,0
2014-09-17 10:29:42+00:00,46.221437,10.930212,1974.289,15.891000000000076,163.97,0.5713240418118467,1219.445,14.194869999999996,0
2014-09-17 10:32:43+00:00,46.221369,10.92938,1993.479,19.190000000000055,64.45,0.35607734806629837,1238.635,14.259319999999997,0
2014-09-17 10:34:36+00:00,46.220824,10.928479,1993.06,-0.4190000000000964,92.07,0.8147787610619468,1238.216,14.351389999999997,0
2014-09-17 10:41:00+00:00,46.220169,10.92814,2005.96,12.900000000000091,77.36,0.20145833333333332,1251.116,14.428749999999997,0
2014-09-17 10:43:32+00:00,46.219506,10.927303,2009.372,3.4120000000000346,97.89,0.6440131578947369,1254.528,14.526639999999997,0
2014-09-17 10:46:45+00:00,46.218443,10.926664,2024.751,15.378999999999905,128.02,0.6633160621761659,1269.907,14.654659999999998,0
2014-09-17 10:51:05+00:00,46.217501,10.926854,2030.457,5.706000000000131,105.76,0.40676923076923077,1275.613,14.760419999999998,0
2014-09-17 10:51:45+00:00,46.217267,10.927048,2036.2,5.742999999999938,30.0,0.75,1281.356,14.790419999999997,0
2014-09-17 10:52:45+00:00,46.217038,10.926621,2042.92,6.720000000000027,41.57,0.6928333333333333,1288.076,14.831989999999998,0
2014-09-17 10:53:54+00:00,46.216467,10.926468,2047.307,4.386999999999944,64.57,0.9357971014492753,1292.463,14.896559999999997,0
2014-09-17 10:54:32+00:00,46.216248,10.926117,2049.722,2.415000000000191,36.36,0.9568421052631578,1294.8780000000002,14.932919999999998,0
2014-09-17 10:55:22+00:00,46.216162,10.925475,2052.193,2.4710000000000036,50.31,1.0062,1297.3490000000002,14.983229999999997,0
2014-09-17 10:58:14+00:00,46.215384,10.923929,2062.293,10.099999999999909,147.08,0.8551162790697675,1307.449,15.130309999999998,0
2014-09-17 11:00:34+00:00,46.214562,10.923354,2047.364,-14.929000000000087,101.55,0.7253571428571428,1292.52,15.231859999999998,0
